fecha,tipo_ingreso,linea,ingreso
2022-01-14,QR/Validación,Línea 4,0
2022-01-14,QR/Validación,Línea 5,0
2022-01-14,QR/Validación,Línea 6,0
2022-01-14,QR/Validación,Línea 7,0
2022-01-14,QR/Validación,Línea 8,0
2022-01-14,QR/Validación,Línea 9,9770
2022-01-14,QR/Validación,Línea A,0
2022-01-14,QR/Validación,Línea B,0
2022-01-14,QR/Validación,Línea 12,0
2022-01-15,Boletos,Línea 1,765975
2022-01-15,Boletos,Línea 2,712075
2022-01-15,Boletos,Línea 3,489315
2022-01-15,Boletos,Línea 4,105600
2022-01-15,Boletos,Línea 5,223900
2022-01-15,Boletos,Línea 6,99700
2022-01-15,Boletos,Línea 7,230950
2022-01-15,Boletos,Línea 8,369425
2022-01-15,Boletos,Línea 9,271600
2022-01-15,Boletos,Línea A,322925
2022-01-15,Boletos,Línea B,528050
2022-01-15,Boletos,Línea 12,0
2022-01-15,Recargas,Línea 1,1173627.3
2022-01-15,Recargas,Línea 2,1288571.8
2022-01-15,Recargas,Línea 3,1135205.6
2022-01-15,Recargas,Línea 4,136456
2022-01-15,Recargas,Línea 5,367908.7
2022-01-15,Recargas,Línea 6,202822
2022-01-15,Recargas,Línea 7,639746.8
2022-01-15,Recargas,Línea 8,879173.5
2022-01-15,Recargas,Línea 9,655553.3
2022-01-15,Recargas,Línea A,525608.3
2022-01-15,Recargas,Línea B,848330.7
2022-01-15,Recargas,Línea 12,0
2022-01-15,Tarjetas,Línea 1,11265
2022-01-15,Tarjetas,Línea 2,14055
2022-01-15,Tarjetas,Línea 3,9540
2022-01-15,Tarjetas,Línea 4,630
2022-01-15,Tarjetas,Línea 5,3660
2022-01-15,Tarjetas,Línea 6,1125
2022-01-15,Tarjetas,Línea 7,4920
2022-01-15,Tarjetas,Línea 8,6855
2022-01-15,Tarjetas,Línea 9,4185
2022-01-15,Tarjetas,Línea A,4365
2022-01-15,Tarjetas,Línea B,6015
2022-01-15,Tarjetas,Línea 12,0
2022-01-15,QR/Validación,Línea 1,0
2022-01-15,QR/Validación,Línea 2,0
2022-01-15,QR/Validación,Línea 3,0
2022-01-15,QR/Validación,Línea 4,0
2022-01-15,QR/Validación,Línea 5,0
2022-01-15,QR/Validación,Línea 6,0
2022-01-15,QR/Validación,Línea 7,0
2022-01-15,QR/Validación,Línea 8,0
2022-01-15,QR/Validación,Línea 9,9130
2022-01-15,QR/Validación,Línea A,0
2022-01-15,QR/Validación,Línea B,0
2022-01-15,QR/Validación,Línea 12,0
2022-01-16,Boletos,Línea 1,506500
2022-01-16,Boletos,Línea 2,415650
2022-01-16,Boletos,Línea 3,297675
2022-01-16,Boletos,Línea 4,67775
2022-01-16,Boletos,Línea 5,159250
2022-01-16,Boletos,Línea 6,58700
2022-01-16,Boletos,Línea 7,125950
2022-01-16,Boletos,Línea 8,223400
2022-01-16,Boletos,Línea 9,140525
2022-01-16,Boletos,Línea A,210725
2022-01-16,Boletos,Línea B,354400
2022-01-16,Boletos,Línea 12,0
2022-01-16,Recargas,Línea 1,711496.7
2022-01-16,Recargas,Línea 2,760307.4
2022-01-16,Recargas,Línea 3,688959.5
2022-01-16,Recargas,Línea 4,73139
2022-01-16,Recargas,Línea 5,231011.5
2022-01-16,Recargas,Línea 6,91558.3
2022-01-16,Recargas,Línea 7,271630
2022-01-16,Recargas,Línea 8,455663.5
2022-01-16,Recargas,Línea 9,373460.4
2022-01-16,Recargas,Línea A,368796.5
2022-01-16,Recargas,Línea B,558969.2
2022-01-16,Recargas,Línea 12,0
2022-01-16,Tarjetas,Línea 1,7665
2022-01-16,Tarjetas,Línea 2,9285
2022-01-16,Tarjetas,Línea 3,6945
2022-01-16,Tarjetas,Línea 4,525
2022-01-16,Tarjetas,Línea 5,2460
2022-01-16,Tarjetas,Línea 6,1170
2022-01-16,Tarjetas,Línea 7,2775
2022-01-16,Tarjetas,Línea 8,4080
2022-01-16,Tarjetas,Línea 9,2625
2022-01-16,Tarjetas,Línea A,3030
2022-01-16,Tarjetas,Línea B,4665
2022-01-16,Tarjetas,Línea 12,0
2022-01-16,QR/Validación,Línea 1,0
2022-01-16,QR/Validación,Línea 2,0
2022-01-16,QR/Validación,Línea 3,0
2022-01-16,QR/Validación,Línea 4,0
2022-01-16,QR/Validación,Línea 5,0
2022-01-16,QR/Validación,Línea 6,0
2022-01-16,QR/Validación,Línea 7,0
2022-01-16,QR/Validación,Línea 8,0
2022-01-16,QR/Validación,Línea 9,4520
2022-01-16,QR/Validación,Línea A,0
2022-01-16,QR/Validación,Línea B,0
2022-01-16,QR/Validación,Línea 12,0
2022-01-17,Boletos,Línea 1,770700
2022-01-17,Boletos,Línea 2,669875
2022-01-17,Boletos,Línea 3,542930
2022-01-17,Boletos,Línea 4,101600
2022-01-17,Boletos,Línea 5,237775
2022-01-17,Boletos,Línea 6,109550
2022-01-17,Boletos,Línea 7,241250
2022-01-17,Boletos,Línea 8,385450
2022-01-17,Boletos,Línea 9,269600
2022-01-17,Boletos,Línea A,347575
2022-01-17,Boletos,Línea B,511325
2022-01-17,Boletos,Línea 12,0
2022-01-17,Recargas,Línea 1,872490.2589
2022-01-17,Recargas,Línea 2,958364.0877
2022-01-17,Recargas,Línea 3,1030309.383
2022-01-17,Recargas,Línea 4,85194.80334
2022-01-17,Recargas,Línea 5,298167.1605
2022-01-17,Recargas,Línea 6,187650.9408
2022-01-17,Recargas,Línea 7,528657.7755
2022-01-17,Recargas,Línea 8,614473.6612
2022-01-17,Recargas,Línea 9,479189.205
2022-01-17,Recargas,Línea A,527326.5704
2022-01-17,Recargas,Línea B,743540.1532
2022-01-17,Recargas,Línea 12,0
2022-01-17,Tarjetas,Línea 1,10860
2022-01-17,Tarjetas,Línea 2,13230
2022-01-17,Tarjetas,Línea 3,10110
2022-01-17,Tarjetas,Línea 4,765
2022-01-17,Tarjetas,Línea 5,3675
2022-01-17,Tarjetas,Línea 6,1530
2022-01-17,Tarjetas,Línea 7,4620
2022-01-17,Tarjetas,Línea 8,6420
2022-01-17,Tarjetas,Línea 9,4365
2022-01-17,Tarjetas,Línea A,4995
2022-01-17,Tarjetas,Línea B,6780
2022-01-17,Tarjetas,Línea 12,0
2022-01-17,QR/Validación,Línea 1,0
2022-01-17,QR/Validación,Línea 2,0
2022-01-17,QR/Validación,Línea 3,0
2022-01-17,QR/Validación,Línea 4,0
2022-01-17,QR/Validación,Línea 5,0
2022-01-17,QR/Validación,Línea 6,0
2022-01-17,QR/Validación,Línea 7,0
2022-01-17,QR/Validación,Línea 8,0
2022-01-17,QR/Validación,Línea 9,9455
2022-01-17,QR/Validación,Línea A,0
2022-01-17,QR/Validación,Línea B,0
2022-01-17,QR/Validación,Línea 12,0
2022-01-18,Boletos,Línea 1,672875
2022-01-18,Boletos,Línea 2,600590
2022-01-18,Boletos,Línea 3,476355
2022-01-18,Boletos,Línea 4,94525
2022-01-18,Boletos,Línea 5,208625
2022-01-18,Boletos,Línea 6,100175
2022-01-18,Boletos,Línea 7,227100
2022-01-18,Boletos,Línea 8,346625
2022-01-18,Boletos,Línea 9,247625
2022-01-18,Boletos,Línea A,307900
2022-01-18,Boletos,Línea B,446475
2022-01-18,Boletos,Línea 12,0
2022-01-18,Recargas,Línea 1,925856.9239
2022-01-18,Recargas,Línea 2,969749.0552
2022-01-18,Recargas,Línea 3,1073629.929
2022-01-18,Recargas,Línea 4,84069.42714
2022-01-18,Recargas,Línea 5,304828.1445
2022-01-18,Recargas,Línea 6,166203.6578
2022-01-18,Recargas,Línea 7,513598.8536
2022-01-18,Recargas,Línea 8,647779.9129
2022-01-18,Recargas,Línea 9,560308.1838
2022-01-18,Recargas,Línea A,491794.5176
2022-01-18,Recargas,Línea B,689659.3949
2022-01-18,Recargas,Línea 12,0
2022-01-18,Tarjetas,Línea 1,9585
2022-01-18,Tarjetas,Línea 2,11640
2022-01-18,Tarjetas,Línea 3,9090
2022-01-18,Tarjetas,Línea 4,555
2022-01-18,Tarjetas,Línea 5,3405
2022-01-18,Tarjetas,Línea 6,915
2022-01-18,Tarjetas,Línea 7,4050
2022-01-18,Tarjetas,Línea 8,5775
2022-01-18,Tarjetas,Línea 9,3900
2022-01-18,Tarjetas,Línea A,4185
2022-01-18,Tarjetas,Línea B,6345
2022-01-18,Tarjetas,Línea 12,0
2022-01-18,QR/Validación,Línea 1,0
2022-01-18,QR/Validación,Línea 2,0
2022-01-18,QR/Validación,Línea 3,0
2022-01-18,QR/Validación,Línea 4,0
2022-01-18,QR/Validación,Línea 5,0
2022-01-18,QR/Validación,Línea 6,0
2022-01-18,QR/Validación,Línea 7,0
2022-01-18,QR/Validación,Línea 8,0
2022-01-18,QR/Validación,Línea 9,10175
2022-01-18,QR/Validación,Línea A,0
2022-01-18,QR/Validación,Línea B,0
2022-01-18,QR/Validación,Línea 12,0
2022-01-19,Boletos,Línea 1,657300
2022-01-19,Boletos,Línea 2,580460
2022-01-19,Boletos,Línea 3,478390
2022-01-19,Boletos,Línea 4,96125
2022-01-19,Boletos,Línea 5,211025
2022-01-19,Boletos,Línea 6,103225
2022-01-19,Boletos,Línea 7,229375
2022-01-19,Boletos,Línea 8,350250
2022-01-19,Boletos,Línea 9,250075
2022-01-19,Boletos,Línea A,321350
2022-01-19,Boletos,Línea B,468975
2022-01-19,Boletos,Línea 12,0
2022-01-19,Recargas,Línea 1,531245.7168
2022-01-19,Recargas,Línea 2,504703.0076
2022-01-19,Recargas,Línea 3,667387.7946
2022-01-19,Recargas,Línea 4,20009.4596
2022-01-19,Recargas,Línea 5,186761.8775
2022-01-19,Recargas,Línea 6,81047.42705
2022-01-19,Recargas,Línea 7,319893.1025
2022-01-19,Recargas,Línea 8,292352.8944
2022-01-19,Recargas,Línea 9,343830.5336
2022-01-19,Recargas,Línea A,365660.2457
2022-01-19,Recargas,Línea B,475073.9405
2022-01-19,Recargas,Línea 12,0
2022-01-19,Tarjetas,Línea 1,8925
2022-01-19,Tarjetas,Línea 2,10200
2022-01-19,Tarjetas,Línea 3,8340
2022-01-19,Tarjetas,Línea 4,480
2022-01-19,Tarjetas,Línea 5,3255
2022-01-19,Tarjetas,Línea 6,1095
2022-01-19,Tarjetas,Línea 7,3825
2022-01-19,Tarjetas,Línea 8,5925
2022-01-19,Tarjetas,Línea 9,4095
2022-01-19,Tarjetas,Línea A,4065
2022-01-19,Tarjetas,Línea B,4800
2022-01-19,Tarjetas,Línea 12,0
2022-01-19,QR/Validación,Línea 1,0
2022-01-19,QR/Validación,Línea 2,0
2022-01-19,QR/Validación,Línea 3,0
2022-01-19,QR/Validación,Línea 4,0
2022-01-19,QR/Validación,Línea 5,0
2022-01-19,QR/Validación,Línea 6,0
2022-01-19,QR/Validación,Línea 7,0
2022-01-19,QR/Validación,Línea 8,0
2022-01-19,QR/Validación,Línea 9,9935
2022-01-19,QR/Validación,Línea A,0
2022-01-19,QR/Validación,Línea B,0
2022-01-19,QR/Validación,Línea 12,0
2022-01-20,Boletos,Línea 1,655925
2022-01-20,Boletos,Línea 2,600575
2022-01-20,Boletos,Línea 3,478800
2022-01-20,Boletos,Línea 4,93975
2022-01-20,Boletos,Línea 5,206275
2022-01-20,Boletos,Línea 6,97975
2022-01-20,Boletos,Línea 7,232475
2022-01-20,Boletos,Línea 8,353800
2022-01-20,Boletos,Línea 9,250950
2022-01-20,Boletos,Línea A,303250
2022-01-20,Boletos,Línea B,467725
2022-01-20,Boletos,Línea 12,0
2022-01-20,Recargas,Línea 1,640777.2548
2022-01-20,Recargas,Línea 2,656093.781
2022-01-20,Recargas,Línea 3,737322.3774
2022-01-20,Recargas,Línea 4,34805.4952
2022-01-20,Recargas,Línea 5,209752.9522
2022-01-20,Recargas,Línea 6,102270.9721
2022-01-20,Recargas,Línea 7,361291.7602
2022-01-20,Recargas,Línea 8,451244.1955
2022-01-20,Recargas,Línea 9,392723.7438
2022-01-20,Recargas,Línea A,367640.4594
2022-01-20,Recargas,Línea B,488275.0084
2022-01-20,Recargas,Línea 12,0
2022-01-20,Tarjetas,Línea 1,9570
2022-01-20,Tarjetas,Línea 2,11325
2022-01-20,Tarjetas,Línea 3,8550
2022-01-20,Tarjetas,Línea 4,510
2022-01-20,Tarjetas,Línea 5,3345
2022-01-20,Tarjetas,Línea 6,1185
2022-01-20,Tarjetas,Línea 7,3930
2022-01-20,Tarjetas,Línea 8,6045
2022-01-20,Tarjetas,Línea 9,3690
2022-01-20,Tarjetas,Línea A,3225
2022-01-20,Tarjetas,Línea B,4695
2022-01-20,Tarjetas,Línea 12,0
2022-01-20,QR/Validación,Línea 1,0
2022-01-20,QR/Validación,Línea 2,0
2022-01-20,QR/Validación,Línea 3,0
2022-01-20,QR/Validación,Línea 4,0
2022-01-20,QR/Validación,Línea 5,0
2022-01-20,QR/Validación,Línea 6,0
2022-01-20,QR/Validación,Línea 7,0
2022-01-20,QR/Validación,Línea 8,0
2022-01-20,QR/Validación,Línea 9,10240
2022-01-20,QR/Validación,Línea A,0
2022-01-20,QR/Validación,Línea B,0
2022-01-20,QR/Validación,Línea 12,0
2022-01-21,Boletos,Línea 1,714425
2022-01-21,Boletos,Línea 2,637900
2022-01-21,Boletos,Línea 3,510360
2022-01-21,Boletos,Línea 4,101575
2022-01-21,Boletos,Línea 5,220450
2022-01-21,Boletos,Línea 6,107025
2022-01-21,Boletos,Línea 7,251050
2022-01-21,Boletos,Línea 8,366750
2022-01-21,Boletos,Línea 9,264200
2022-01-21,Boletos,Línea A,327550
2022-01-21,Boletos,Línea B,488175
2022-01-21,Boletos,Línea 12,0
2022-01-21,Recargas,Línea 1,1034986
2022-01-21,Recargas,Línea 2,1191058
2022-01-21,Recargas,Línea 3,1155018.2
2022-01-21,Recargas,Línea 4,122039
2022-01-21,Recargas,Línea 5,350077.5
2022-01-21,Recargas,Línea 6,203638
2022-01-21,Recargas,Línea 7,631765.5
2022-01-21,Recargas,Línea 8,747306.7
2022-01-21,Recargas,Línea 9,614579.2
2022-01-21,Recargas,Línea A,507274.2
2022-01-21,Recargas,Línea B,794191.7
2022-01-21,Recargas,Línea 12,0
2022-01-21,Tarjetas,Línea 1,9285
2022-01-21,Tarjetas,Línea 2,10710
2022-01-21,Tarjetas,Línea 3,8610
2022-01-21,Tarjetas,Línea 4,615
2022-01-21,Tarjetas,Línea 5,3285
2022-01-21,Tarjetas,Línea 6,1155
2022-01-21,Tarjetas,Línea 7,3810
2022-01-21,Tarjetas,Línea 8,5040
2022-01-21,Tarjetas,Línea 9,3900
2022-01-21,Tarjetas,Línea A,3525
2022-01-21,Tarjetas,Línea B,5190
2022-01-21,Tarjetas,Línea 12,0
2022-01-21,QR/Validación,Línea 1,0
2022-01-21,QR/Validación,Línea 2,0
2022-01-21,QR/Validación,Línea 3,0
2022-01-21,QR/Validación,Línea 4,0
2022-01-21,QR/Validación,Línea 5,0
2022-01-21,QR/Validación,Línea 6,0
2022-01-21,QR/Validación,Línea 7,0
2022-01-21,QR/Validación,Línea 8,0
2022-01-21,QR/Validación,Línea 9,11375
2022-01-21,QR/Validación,Línea A,0
2022-01-21,QR/Validación,Línea B,0
2022-01-21,QR/Validación,Línea 12,0
2022-01-22,Boletos,Línea 1,729775
2022-01-22,Boletos,Línea 2,677100
2022-01-22,Boletos,Línea 3,469940
2022-01-22,Boletos,Línea 4,97925
2022-01-22,Boletos,Línea 5,216600
2022-01-22,Boletos,Línea 6,94650
2022-01-22,Boletos,Línea 7,232975
2022-01-22,Boletos,Línea 8,361725
2022-01-22,Boletos,Línea 9,250675
2022-01-22,Boletos,Línea A,306625
2022-01-22,Boletos,Línea B,510525
2022-01-22,Boletos,Línea 12,0
2022-01-22,Recargas,Línea 1,1087587.3
2022-01-22,Recargas,Línea 2,1199633.1
2022-01-22,Recargas,Línea 3,1057660.9
2022-01-22,Recargas,Línea 4,120663
2022-01-22,Recargas,Línea 5,332052
2022-01-22,Recargas,Línea 6,180030
2022-01-22,Recargas,Línea 7,582731.5
2022-01-22,Recargas,Línea 8,767780
2022-01-22,Recargas,Línea 9,589613.6
2022-01-22,Recargas,Línea A,477215.3
2022-01-22,Recargas,Línea B,743147.3
2022-01-22,Recargas,Línea 12,0
2022-01-22,Tarjetas,Línea 1,10410
2022-01-22,Tarjetas,Línea 2,13200
2022-01-22,Tarjetas,Línea 3,8220
2022-01-22,Tarjetas,Línea 4,420
2022-01-22,Tarjetas,Línea 5,3570
2022-01-22,Tarjetas,Línea 6,1215
2022-01-22,Tarjetas,Línea 7,4305
2022-01-22,Tarjetas,Línea 8,5715
2022-01-22,Tarjetas,Línea 9,3570
2022-01-22,Tarjetas,Línea A,3375
2022-01-22,Tarjetas,Línea B,5265
2022-01-22,Tarjetas,Línea 12,0
2022-01-22,QR/Validación,Línea 1,0
2022-01-22,QR/Validación,Línea 2,0
2022-01-22,QR/Validación,Línea 3,0
2022-01-22,QR/Validación,Línea 4,0
2022-01-22,QR/Validación,Línea 5,0
2022-01-22,QR/Validación,Línea 6,0
2022-01-22,QR/Validación,Línea 7,0
2022-01-22,QR/Validación,Línea 8,0
2022-01-22,QR/Validación,Línea 9,7975
2022-01-22,QR/Validación,Línea A,0
2022-01-22,QR/Validación,Línea B,0
2022-01-22,QR/Validación,Línea 12,0
2022-01-23,Boletos,Línea 1,503250
2022-01-23,Boletos,Línea 2,415400
2022-01-23,Boletos,Línea 3,303400
2022-01-23,Boletos,Línea 4,67725
2022-01-23,Boletos,Línea 5,152325
2022-01-23,Boletos,Línea 6,58625
2022-01-23,Boletos,Línea 7,133600
2022-01-23,Boletos,Línea 8,225000
2022-01-23,Boletos,Línea 9,143525
2022-01-23,Boletos,Línea A,208800
2022-01-23,Boletos,Línea B,364800
2022-01-23,Boletos,Línea 12,0
2022-01-23,Recargas,Línea 1,680059.7
2022-01-23,Recargas,Línea 2,738829.1
2022-01-23,Recargas,Línea 3,642334.5
2022-01-23,Recargas,Línea 4,71310
2022-01-23,Recargas,Línea 5,206618.5
2022-01-23,Recargas,Línea 6,93409
2022-01-23,Recargas,Línea 7,263465.5
2022-01-23,Recargas,Línea 8,470012.6
2022-01-23,Recargas,Línea 9,348499.1
2022-01-23,Recargas,Línea A,323961.7
2022-01-23,Recargas,Línea B,532967.3
2022-01-23,Recargas,Línea 12,0
2022-01-23,Tarjetas,Línea 1,7695
2022-01-23,Tarjetas,Línea 2,8805
2022-01-23,Tarjetas,Línea 3,6615
2022-01-23,Tarjetas,Línea 4,360
2022-01-23,Tarjetas,Línea 5,2295
2022-01-23,Tarjetas,Línea 6,840
2022-01-23,Tarjetas,Línea 7,3195
2022-01-23,Tarjetas,Línea 8,4245
2022-01-23,Tarjetas,Línea 9,2625
2022-01-23,Tarjetas,Línea A,2550
2022-01-23,Tarjetas,Línea B,4110
2022-01-23,Tarjetas,Línea 12,0
2022-01-23,QR/Validación,Línea 1,0
2022-01-23,QR/Validación,Línea 2,0
2022-01-23,QR/Validación,Línea 3,0
2022-01-23,QR/Validación,Línea 4,0
2022-01-23,QR/Validación,Línea 5,0
2022-01-23,QR/Validación,Línea 6,0
2022-01-23,QR/Validación,Línea 7,0
2022-01-23,QR/Validación,Línea 8,0
2022-01-23,QR/Validación,Línea 9,4745
2022-01-23,QR/Validación,Línea A,0
2022-01-23,QR/Validación,Línea B,0
2022-01-23,QR/Validación,Línea 12,0
2022-01-24,Boletos,Línea 1,759475
2022-01-24,Boletos,Línea 2,656600
2022-01-24,Boletos,Línea 3,535325
2022-01-24,Boletos,Línea 4,103425
2022-01-24,Boletos,Línea 5,230250
2022-01-24,Boletos,Línea 6,107575
2022-01-24,Boletos,Línea 7,240050
2022-01-24,Boletos,Línea 8,380325
2022-01-24,Boletos,Línea 9,260575
2022-01-24,Boletos,Línea A,347850
2022-01-24,Boletos,Línea B,513575
2022-01-24,Boletos,Línea 12,0
2022-01-24,Recargas,Línea 1,1238829.5
2022-01-24,Recargas,Línea 2,1369336.2
2022-01-24,Recargas,Línea 3,1365540
2022-01-24,Recargas,Línea 4,163627
2022-01-24,Recargas,Línea 5,409062.5
2022-01-24,Recargas,Línea 6,264146
2022-01-24,Recargas,Línea 7,704644
2022-01-24,Recargas,Línea 8,975633
2022-01-24,Recargas,Línea 9,678058.2
2022-01-24,Recargas,Línea A,622248.5
2022-01-24,Recargas,Línea B,964652.1
2022-01-24,Recargas,Línea 12,0
2022-01-24,Tarjetas,Línea 1,10560
2022-01-24,Tarjetas,Línea 2,11910
2022-01-24,Tarjetas,Línea 3,8580
2022-01-24,Tarjetas,Línea 4,480
2022-01-24,Tarjetas,Línea 5,3540
2022-01-24,Tarjetas,Línea 6,1560
2022-01-24,Tarjetas,Línea 7,4020
2022-01-24,Tarjetas,Línea 8,6990
2022-01-24,Tarjetas,Línea 9,3900
2022-01-24,Tarjetas,Línea A,3675
2022-01-24,Tarjetas,Línea B,6300
2022-01-24,Tarjetas,Línea 12,0
2022-01-24,QR/Validación,Línea 1,0
2022-01-24,QR/Validación,Línea 2,0
2022-01-24,QR/Validación,Línea 3,0
2022-01-24,QR/Validación,Línea 4,0
2022-01-24,QR/Validación,Línea 5,0
2022-01-24,QR/Validación,Línea 6,0
2022-01-24,QR/Validación,Línea 7,0
2022-01-24,QR/Validación,Línea 8,0
2022-01-24,QR/Validación,Línea 9,9825
2022-01-24,QR/Validación,Línea A,0
2022-01-24,QR/Validación,Línea B,0
2022-01-24,QR/Validación,Línea 12,0
2022-01-25,Boletos,Línea 1,669775
2022-01-25,Boletos,Línea 2,617490
2022-01-25,Boletos,Línea 3,495625
2022-01-25,Boletos,Línea 4,95275
2022-01-25,Boletos,Línea 5,205275
2022-01-25,Boletos,Línea 6,106175
2022-01-25,Boletos,Línea 7,236475
2022-01-25,Boletos,Línea 8,362000
2022-01-25,Boletos,Línea 9,253075
2022-01-25,Boletos,Línea A,314050
2022-01-25,Boletos,Línea B,453275
2022-01-25,Boletos,Línea 12,0
2022-01-25,Recargas,Línea 1,1113885
2022-01-25,Recargas,Línea 2,1248229
2022-01-25,Recargas,Línea 3,1233292
2022-01-25,Recargas,Línea 4,123610
2022-01-25,Recargas,Línea 5,355647
2022-01-25,Recargas,Línea 6,211667
2022-01-25,Recargas,Línea 7,685361
2022-01-25,Recargas,Línea 8,824944
2022-01-25,Recargas,Línea 9,680062
2022-01-25,Recargas,Línea A,490125
2022-01-25,Recargas,Línea B,818491
2022-01-25,Recargas,Línea 12,0
2022-01-25,Tarjetas,Línea 1,9525
2022-01-25,Tarjetas,Línea 2,10905
2022-01-25,Tarjetas,Línea 3,8235
2022-01-25,Tarjetas,Línea 4,555
2022-01-25,Tarjetas,Línea 5,3345
2022-01-25,Tarjetas,Línea 6,1350
2022-01-25,Tarjetas,Línea 7,4155
2022-01-25,Tarjetas,Línea 8,5820
2022-01-25,Tarjetas,Línea 9,3870
2022-01-25,Tarjetas,Línea A,3300
2022-01-25,Tarjetas,Línea B,5505
2022-01-25,Tarjetas,Línea 12,0
2022-01-25,QR/Validación,Línea 1,0
2022-01-25,QR/Validación,Línea 2,0
2022-01-25,QR/Validación,Línea 3,0
2022-01-25,QR/Validación,Línea 4,0
2022-01-25,QR/Validación,Línea 5,0
2022-01-25,QR/Validación,Línea 6,0
2022-01-25,QR/Validación,Línea 7,0
2022-01-25,QR/Validación,Línea 8,0
2022-01-25,QR/Validación,Línea 9,9900
2022-01-25,QR/Validación,Línea A,0
2022-01-25,QR/Validación,Línea B,0
2022-01-25,QR/Validación,Línea 12,0
2022-01-26,Boletos,Línea 1,683075
2022-01-26,Boletos,Línea 2,632235
2022-01-26,Boletos,Línea 3,500975
2022-01-26,Boletos,Línea 4,100350
2022-01-26,Boletos,Línea 5,213275
2022-01-26,Boletos,Línea 6,105125
2022-01-26,Boletos,Línea 7,236475
2022-01-26,Boletos,Línea 8,364700
2022-01-26,Boletos,Línea 9,249925
2022-01-26,Boletos,Línea A,323700
2022-01-26,Boletos,Línea B,491775
2022-01-26,Boletos,Línea 12,0
2022-01-26,Recargas,Línea 1,1039725
2022-01-26,Recargas,Línea 2,1175371.2
2022-01-26,Recargas,Línea 3,1142400.5
2022-01-26,Recargas,Línea 4,116643
2022-01-26,Recargas,Línea 5,322029
2022-01-26,Recargas,Línea 6,204794
2022-01-26,Recargas,Línea 7,573991.5
2022-01-26,Recargas,Línea 8,798342
2022-01-26,Recargas,Línea 9,593802.7
2022-01-26,Recargas,Línea A,547976.1
2022-01-26,Recargas,Línea B,749945
2022-01-26,Recargas,Línea 12,0
2022-01-26,Tarjetas,Línea 1,8775
2022-01-26,Tarjetas,Línea 2,10530
2022-01-26,Tarjetas,Línea 3,8370
2022-01-26,Tarjetas,Línea 4,375
2022-01-26,Tarjetas,Línea 5,2760
2022-01-26,Tarjetas,Línea 6,1245
2022-01-26,Tarjetas,Línea 7,3720
2022-01-26,Tarjetas,Línea 8,5235
2022-01-26,Tarjetas,Línea 9,3705
2022-01-26,Tarjetas,Línea A,3945
2022-01-26,Tarjetas,Línea B,5340
2022-01-26,Tarjetas,Línea 12,0
2022-01-26,QR/Validación,Línea 1,0
2022-01-26,QR/Validación,Línea 2,0
2022-01-26,QR/Validación,Línea 3,0
2022-01-26,QR/Validación,Línea 4,0
2022-01-26,QR/Validación,Línea 5,0
2022-01-26,QR/Validación,Línea 6,0
2022-01-26,QR/Validación,Línea 7,0
2022-01-26,QR/Validación,Línea 8,0
2022-01-26,QR/Validación,Línea 9,10180
2022-01-26,QR/Validación,Línea A,0
2022-01-26,QR/Validación,Línea B,0
2022-01-26,QR/Validación,Línea 12,0
2022-01-27,Boletos,Línea 1,676700
2022-01-27,Boletos,Línea 2,623675
2022-01-27,Boletos,Línea 3,502375
2022-01-27,Boletos,Línea 4,101050
